RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Myburgh1,597,3315,566,3336
Perner2,201,398,172,400
James3,12,56,6,53
Haase4,44,117,50,124
Alavi16,0,32,0,29
Annane20,362,1290,372,1107
Dubin28,1,9,5,11
Guidet33,31,100,24,95
Gurbuz34,0,100,0,100
Hamaji35,1,24,0,24
Harten36,1,14,2,15
Hung37,0,41,0,39
Yates65,5,104,2,98
