RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Mehta2001,55,84,39,82
Gasparovic2003,37,52,31,52
Augustine2004,27,40,28,40
SHARF2005,100,172,90,144
Uehlinger2005,33,70,28,55
Noble2006,43,54,34,40
Vinsonneau2006,118,176,126,184
