RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Rivers2001,38,125,59,127
Jones2010,34,148,25,147
Arise2014,115,793,125,797
Lu2014,7,40,7,42
ProCess2014,92,439,167,902
ProMise2015,160,625,154,625
