RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Montecalvo1992,5,19,5,19
Kortbeek1999,4,37,3,43
Taylor1999,5,41,6,41
Kearns2000,5,21,6,23
Minard2000,1,12,4,15
Boivin2001,18,39,18,39
Esparaza2001,10,27,11,27
Davies2002,4,34,5,39
Montejo2002,19,50,22,51
