RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Antonelli2000,4,16,6,15
Delclaux2000,9,40,9,41
Hilbert2001,10,26,18,26
Ferrer2003,8,36,19,39
Zhan2012,1,21,5,19
Frat2015,27,110,18,94
