RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Martin11,2,31,8,42
Roustan12,5,55,9,61
Dreyfuss13,6,61,8,70
Branson14,3,49,3,54
Kirton15,9,140,22,140
Kollef16,15,163,15,147
Boots18,14,75,7,41
Memish19,14,123,19,120
Lacherade21,47,185,53,184
Boots22,24,190,23,191
Lorente23,21,53,8,51
Hurni28,5,59,7,56
