RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Geerts1996,40,129,60,136
Greenfield1997,3,11,4,7
Cohn1999,0,34,2,32
Goldhaber2000,25,156,20,154
Roque2005,2,15,1,15
Shorr2009,23,478,26,498
De2010,1,81,2,75
Cook2011,138,1873,161,1873
