RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Hebert1995,13,33,22,36
Hebert1999,95,418,111,420
Cooper2011,2,24,1,21
Carson2013,7,54,1,55
Walsh2013,19,51,27,49
Holst2014,216,502,223,496
