RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Corwin9,20,650,19,652
Napolitano10,4,402,3,391
Endre11,43,61,23,47
Yoo12,9,37,19,37
Oh13,7,36,14,35
de14,11,40,7,40
Kim16,17,49,16,49
Kim17,17,31,12,32
Dardashti18,12,35,10,35
