RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Blot2000,30,61,31,62
Rumbak2000,3,60,15,60
Saffle2000,21,21,22,23
Sugarman2000,26,53,32,59
Terragni2000,30,209,44,210
Trouillet2000,50,109,47,107
