RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Kumar2006,0,16,1,14
Ouyang2011,7,17,0,17
Singh2012,3,39,6,39
Duzonghan2015,0,40,1,40
Luoxujuan2015,4,30,3,30
