RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Adams1986,1,23,3,23
Hadley1986,3,21,2,24
Young1987,10,28,10,23
Kudsk1992,1,51,1,45
Moore1992,8,118,11,112
Rapp1993,9,18,3,20
Borzotta1994,5,28,1,21
Dunham1994,1,12,1,15
Hadfield1995,2,13,6,11
Kalfarentzos1997,1,18,2,20
Cerra1998,7,31,8,35
Woodcock2001,9,17,5,21
