RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Sprung1984,25,43,6,16
Bone1987,85,130,83,114
Bollaert1998,15,22,4,19
Briegel1999,17,20,12,20
Chawla1999,16,23,9,21
Annane2002,60,151,40,149
Oppert2005,14,18,16,23
Sprung2008,186,251,145,248
