RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Dellinger1998,1,120,0,57
Michael1998,2,20,0,20
Lundin1999,7,93,8,87
Payen1999,3,98,6,105
Mehta2001,0,8,0,6
