RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Boyd1993,3,53,12,54
Wilson1999,2,46,8,46
Takala2000,30,272,18,140
Ralph2002,29,52,27,50
Stone2003,3,50,2,50
Pearse2005,6,62,7,60
