RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Martin1990,2,31,8,42
Roustan1992,5,55,9,61
Dreyfuss1995,6,61,8,70
Branson1996,3,47,3,54
Boots1997,6,42,7,41
Kirton1997,10,140,22,140
Kollef1998,15,163,15,147
Memish2001,14,123,19,120
Diaz2002,8,23,5,20
Lacherade2005,47,185,53,184
Boots2006,32,190,27,191
Lorente2006,21,53,8,51
