RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Halpenny1,0,14,0,13
Caimmi2,0,80,25,80
Pittarello3,0,12,0,12
Sheinbaum4,3,28,4,30
Biancofiore5,4,46,11,94
Renzini6,0,15,3,15
Bove7,17,40,16,40
McCune8,1,10,3,10
Morelli9,29,150,51,150
Tumlin10,22,80,29,75
Brienza11,8,50,19,50
