RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Schwebel1997,0,9,0,10
Dellinger1998,35,120,17,57
Michael1998,11,20,9,20
Troncy1998,9,15,8,15
Lundin1999,48,93,38,87
Payen1999,53,98,53,105
Mehta2001,4,8,3,6
Gerlach2003,3,20,4,20
Park2003,8,17,2,6
Taylor2004,54,165,53,167
