RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Tempe1983,3,20,3,20
Kecskes2003,1,22,2,23
Jain2004,22,45,20,45
Lu2004,2,20,1,20
Klarin2005,2,8,2,7
McNaught2005,18,52,18,51
Olah2007,2,33,6,29
Besselink2008,14,152,9,144
Klarin2008,3,22,2,22
Knight2009,35,130,42,129
Frohmader2010,5,20,3,25
Morrow2010,12,68,15,73
Ferrie2011,2,18,2,18
Sharma2011,2,24,2,26
