RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Corwin9,120,650,111,652
Napolitano10,14,402,26,391
Endre11,14,61,10,47
Yoo12,0,37,1,37
Oh13,0,36,1,35
d14,3,40,2,40
Tasanarong15,0,50,2,50
Kim16,0,49,1,49
Kim17,3,31,2,32
