RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Amato1998,2,29,10,24
Brower2004,30,276,27,273
Villar2006,2,50,4,45
Meade2008,53,475,47,508
Mercat2008,26,385,22,382
Huh2009,3,30,3,27
