RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Klastersky1973,7,22,3,23
Abrams1979,0,12,0,12
Korzeniowski1982,2,33,6,41
Sculier1982,0,10,1,10
Carbon1987,1,25,1,22
Kljucar1990,11,49,9,50
Dantonio1992,7,144,10,142
Cometta1994,24,148,19,144
Ribera1996,1,45,2,45
Sandberg1997,0,37,0,36
Dupont2000,21,111,24,116
Cardozo2001,0,56,0,48
Darnas2006,2,24,5,26
