RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Eddleston1991,1,30,1,30
Ruiz1991,2,19,1,24
Prod1994,5,80,8,83
Thomason1996,12,136,15,140
Darlong2003,3,24,3,21
Prakash2008,1,25,0,25
