RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Meade2008,145,475,178,508
Huh2009,14,30,13,27
Xi2010,18,55,29,55
Hodgson2011,3,10,2,10
Kacmarek2016,25,99,30,101
