RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
HIT1990,82,176,89,175
HIT1994,160,405,168,414
HIT1996,15,60,28,61
HIT1996,93,266,68,259
Sahuquillo2000,3,11,7,11
