RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Bouman2002,18,35,14,36
Durmaz2003,1,21,7,23
Sugahara2004,2,14,12,14
Combes2015,51,112,43,112
Zarbock2016,44,112,65,119
