RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Arabi2011,36,120,51,120
Rice2011,22,98,20,102
Rice2012,118,508,109,492
Charles2014,3,41,4,42
Petros2014,17,46,17,54
Arabi2015,108,448,123,446
