RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Rivers2001,50,113,70,123
Wang2006,4,16,7,17
Chen2007,26,88,50,102
Jones2010,34,148,25,147
Yan2010,55,157,74,146
Arise2014,147,792,150,796
Lu2014,7,40,7,42
ProCESS2014,129,405,267,827
PROMISE2015,184,623,181,620
