RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Greenfield1973,4,33,6,25
Klastersky1974,23,43,16,42
Lode1992,23,85,25,77
Rathgeber1993,4,29,8,40
Wood2002,3,20,6,20
