RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Montecalvo1992,3,19,3,19
Kortbeek1999,1,37,8,43
Heyland2001,11,12,17,21
Montejo2002,4,50,2,51
Meert2004,10,30,10,32
Hsu2009,1,59,8,62
