RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Kearns2000,5,21,3,23
Esparza2001,3,24,2,27
Heyland2001,4,12,11,21
Neumann2002,1,30,0,30
Meert2004,20,30,19,32
Kamat2008,2,17,0,27
Acosta2010,0,50,2,54
