RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Halloran1980,8,26,10,24
Zinner1981,9,100,17,100
Cheadle1985,7,98,5,97
Peura1985,7,21,7,18
Groll1986,13,114,13,107
Karlstadt1990,5,54,2,33
Reusser1990,5,19,6,21
Ruiz1991,7,19,7,30
Apte1992,11,16,7,18
Martin1993,8,65,7,66
Ben1994,28,100,19,100
Burgess1995,1,16,0,18
Hanisch1998,7,57,12,57
Kantorova2004,11,71,13,75
