RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Saffle2002,4,21,6,23
Rumbak2004,19,60,37,60
Barquist2006,2,29,5,31
Blot2008,21,61,20,62
Terragni2010,55,209,66,210
Trouillet2011,17,109,23,107
Zheng2012,8,58,6,61
Young2013,139,451,141,448
Mohamed2014,8,20,8,20
