RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Houdijk1,4,41,3,39
Jones2,10,26,9,24
Brantley3,0,31,0,41
Garrel4,2,21,12,24
Zhou5,0,20,0,20
Hall6,24,179,23,184
Lou7,1,12,0,9
McQuiggan8,0,10,2,10
Pattanshetti9,0,15,2,15
van10,38,152,33,149
