RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Gaussorgues1987,2,138,0,138
Darmon1992,18,343,20,351
Ho1996,0,39,1,38
Cheng2006,5,85,8,43
Francois2007,1,355,14,343
Lee2007,1,40,2,40
