RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Hachimi2001,4,16,1,17
Bernard2002,21,43,11,34
HACA2002,85,136,67,137
Laurent2005,7,22,9,20
Nielsen2013,238,473,241,466
