RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Bollaert1998,15,22,4,19
Briegel1999,17,20,12,20
Chawla1999,16,23,9,21
Annane2002,67,150,50,149
Oppert2005,18,18,13,23
Sprung2008,181,251,140,248
