RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Maggiore2014,6,53,5,52
Frat2015,12,106,18,94
Frata2015,12,106,27,110
Hernandez2016,3,264,3,263
HernandezA2016,19,290,18,314
Stephan2016,28,414,23,416
