RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Amrien2011,6,12,6,13
Grossman2012,1,15,5,15
Amrein2014,83,237,102,238
Leaf2014,6,36,7,31
Quraishi2015,5,20,3,10
