RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Amato1998,13,29,17,24
Stewart1998,30,60,28,60
Brower1999,13,26,12,26
ARDS2000,133,432,170,429
Villar2006,17,50,25,45
