RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Amato1998,13,29,17,24
Brochard1998,27,58,22,58
Stewart1998,30,60,28,60
Wu1998,12,32,15,24
Brower1999,13,26,12,26
East1999,36,103,32,97
ARDS2000,133,427,174,425
Orme2003,15,60,27,60
Villar2006,17,50,25,45
Sun2009,16,43,14,42
