RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Unertl1987,1,19,9,20
Brun1989,3,65,6,68
Rodriguez1990,1,14,11,17
Pugin1991,4,38,24,41
Gastinne1992,26,220,33,225
Hammond1992,25,162,30,160
Korinek1993,20,96,37,95
Ferrer1994,7,51,11,50
Georges1994,4,31,15,33
Laggner1994,1,33,4,34
Quinio1995,19,76,38,73
Wiener1995,8,30,8,31
Stoutenbeek1996,2,49,8,42
Lingnau1997,38,90,71,177
Lingnau1997,34,90,71,177
Bergmans2001,9,87,38,139
Pneumatikos2002,5,31,16,30
Camus2005,53,130,53,126
