RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Geerts1996,1,129,0,136
Greenfield1997,0,11,0,7
Cohn1999,0,34,0,32
Shorr2009,4,478,2,498
Cook2011,24,1873,43,1873
