RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Rasanen1985,6,20,12,20
Bersten1991,0,19,7,20
Lin1995,8,50,18,50
Takeda1997,1,15,6,15
Takeda1998,2,11,8,11
Delclaux2000,6,22,6,20
Park2001,3,9,4,10
Hao2002,1,25,9,26
Kelly2002,0,27,0,31
Crane2004,1,20,0,20
L2004,2,43,4,46
Park2004,2,27,11,26
Plaisance2007,6,63,16,61
Ghanem2009,5,44,10,41
Gray2009,1,346,3,367
