RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Hachimi2001,8,16,2,14
HACA2002,75,136,54,137
Laurent2005,7,22,9,20
Lopez2012,8,16,2,14
Nielsen2013,218,469,222,464
