RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Boldt1993,0,15,0,15
Tollofsrud1995,0,10,1,10
Evans1996,1,11,2,14
Wahba1996,0,10,0,10
Boldt2001,0,25,0,25
Ngo2001,0,56,0,111
Wu2001,2,18,3,16
Evans2003,0,14,0,14
Fries2004,0,20,0,20
Upadhyay2004,9,29,9,31
Verheij2006,1,16,0,16
