RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Geerts1996,46,129,61,136
Greenfields1997,3,11,4,7
Cohn1999,5,34,7,32
Goldhaber2000,29,156,31,154
Roque2005,2,15,1,15
Shorr2009,157,478,173,498
De2010,11,81,10,75
Cook2011,549,1873,613,1873
