RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Haupt1982,5,7,3,4
Rackow1983,5,7,3,4
Metildi1984,10,12,11,12
Safe2004,185,603,217,615
V2009,2,6,2,6
Earss2011,138,399,138,393
Albios2014,365,903,389,907
