RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Weigelt1985,30,39,18,42
Bernard1987,8,50,5,49
Meduri1998,12,16,6,8
Confalonieri2005,0,23,4,23
Annane2006,12,85,12,92
Steinberg2006,16,66,22,66
Meduri2007,27,63,17,28
