RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Hachimi2001,14,16,14,14
Mori2001,18,36,16,18
Bernard2002,22,43,25,34
HACA2002,62,137,84,138
Laurent2005,15,22,11,20
