RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Thomason1966,27,80,30,80
Laggner1989,2,16,0,16
Eddleston1991,10,30,3,30
Pickworth1993,5,44,6,39
Prod1994,21,80,10,83
Mustafa1995,9,16,3,15
Cook1998,114,596,98,604
O1998,14,49,10,47
