RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Al1,1,14,5,16
Barisin1,0,21,1,10
Duygu1,0,30,0,32
Husedzinovic1,0,12,0,12
Ikonomidis1,0,21,0,21
Leppikangas1,0,10,0,11
Levin1,1,69,8,68
Morelli1,0,15,0,15
Nieminen1,1,95,0,56
Parissis1,0,42,0,21
Samimi1,0,11,0,11
Slawsky1,0,98,0,48
De2007,0,15,0,15
De2008,0,40,0,20
