RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Stiel2001,10,104,13,96
Wenzel2004,22,567,28,576
Gueugniaud2008,13,1439,20,1448
Mentzelopoulos2009,8,48,2,52
