RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Kollef1999,6,160,8,183
Smulders2002,12,75,10,75
Liu2006,13,30,18,45
Bouza2008,23,331,26,359
Yang2008,32,48,29,43
Lacherade2010,80,169,84,164
