RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
aitkenhead1989,4,53,1,47
Boyle1991,10,29,2,29
Clarke1991,1,9,0,11
Carrasco1993,8,46,6,42
Higgins1994,5,42,1,38
Chamorro1996,5,50,2,48
Searle1997,0,21,0,20
