RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Rayes2002,0,30,0,30
Kanazawa2005,0,21,0,23
Rayes2005,0,33,0,33
Rayes2007,1,40,1,40
Besselink2008,24,152,9,144
Giarnerellos2009,5,36,10,36
Knight2009,35,130,42,129
Morrow2010,12,68,15,70
Tan2011,0,22,1,21
