RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Adams1986,15,23,17,23
Young1987,5,28,4,23
Kudsk1992,9,51,18,45
Moore1992,19,118,39,112
Kalfarentzos1997,5,18,10,20
Woodcock2001,6,16,11,21
