RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Gaussorgues1987,4,138,2,138
Darmon1992,27,343,32,351
Ho1996,7,39,10,38
Cheng2006,8,85,13,43
Francois2007,11,355,76,343
Lee2007,4,40,11,40
