RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Arabi2011,53,120,56,120
Rice2011,30,98,33,102
Rice2012,111,508,92,492
Charles2014,29,41,32,42
Petros2014,12,46,6,54
Arabi2015,161,448,169,446
