RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Corwin2002,235,650,249,652
Silver2006,16,42,14,44
Vincent2006,19,48,7,25
Corwin2007,320,728,313,720
Endre2010,61,84,57,78
Ott2010,9,68,4,70
Taniguchi2010,0,17,0,18
Voors2010,29,263,40,266
Najjar2011,25,125,10,97
Luchette2012,17,96,20,92
