RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Gaussorgues1987,2,138,0,138
Darmon1992,2,327,5,337
Ho1996,0,39,1,38
Cheng2006,5,85,8,43
Francois2007,1,355,14,343
Lee2007,1,40,2,40
Shih2007,5,49,4,49
Baloch2010,2,46,9,46
Cheng2011,3,38,10,33
Yu2014,4,109,2,53
Lin2016,2,83,2,43
