RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
knight1,12,130,17,129
forestier2,24,102,24,106
klarin3,1,23,3,21
spindler4,4,26,34,87
kotzampassi5,19,35,24,30
kanazawa6,0,21,1,23
rayes7,0,33,1,33
rayes8,2,30,1,30
