RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Klastersky1971,7,46,1,39
Schumer1976,4,86,3,86
Sprung1984,16,43,3,16
Bernard1987,8,50,5,49
VASSCSG1987,74,112,79,111
Annane2002,44,150,45,149
De2002,66,157,50,144
Yildiz2002,0,20,1,20
Thwaites2004,160,274,169,271
Confalonieri2005,6,23,18,23
Cicarelli2006,0,15,3,14
Cicarelli2007,0,14,1,15
Scarborough2007,109,233,101,232
Arabi2010,25,39,14,36
Snijders2010,41,104,37,109
Yildiz2011,0,27,0,28
Nafae2013,59,60,20,20
