RCT,interventionEvent,interventionTotal,controlEvent,controlTotal
Ambesh2002,9,30,2,30
Anon2004,6,26,0,27
Fikkers2011,4,60,3,60
Karvandian2012,8,50,2,50
Kumar2012,1,15,2,15
